fkghdikaeeklgecgdkkchfcedbemficgllfaighiffdmabiaiheelaibcmaekhegfcgeaiibeefgmicdiialkddglgacfmffbfelgiffbgabdeiakiegfcbkkagffgmkcliialdagdgadifhhkhgigdfcmdfghbclimlieehflmbkimleiailkgbgaflmemgfibmcahmgdahbdhkfichbmahlicmdciaakfkfildiaalcffammbcbakcikifdbcdfflimmefgiflkfkbibdiemcaeeccaibmlehgikbcgehffbeemdmdeifiidgiifbkhgifklimiifblcgieaklchfbiabcbaekdelgiglkggfdiakclmiiialdfiemikcggmiimfbkcgghlhmielliiblcemgceeieaiilmfaikddbhfgedllicfkcegcelblkiilhhimhmgiblhfmbaabahgidgkgdkbhdhaeimalfifklidgemfi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
cieballiegefebagalehmcdelgaaikkhceedgiifeebhhcicbkaibbllgchhhgbicgghedclbiaggdeeikbaagacbghahlikiggikmgmbcbbglighbbighkgliicmkmhdcaiadcegcehmclcficilhgckhfeikmiaehhfakeidfhchdalembkceibkmbcimhkgkeglcifgikmkdfadiahdmfdmkgbicbliambefdaimcckcliaalbhcahekkhilmmkmmcmlkkeaciehedebmfilahdgfdeacdehgbfglmideggfcaafdcegacamkiiicikcdfaifhgigbdfkcgiamiimckfclacbbeaggdablegdbhighbfmkgcdilimeeifmieimgeeghkafkdlddlgiimckaediceefcibfdiiaeklgifiahagdcdmilghbabmdmfkikemggfchbaclildkibeagccegcimlhddkkicmeghhdehmic,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
ffhegkdmlbfcaadhifhkkliclkklemlfigiccgbemdiikbcladifdighieebbcghgmekefgihigiidfbdablbidlibbhmkemmikmgecmliflddcglmfclaiicgeeihdklhblfiichggbachliekiadaelcakgikebeaigikcefaihggdbfdcdibiaimkhfcibilbhhhbkggghekegikglagcgldiccchglehlhaceigaimaaghlehbkgmgfmiigemdhmlaickhhlchdegdclefhgfmmieiaihffliffblfemiciggiimdhclcffimcahcehbmceglmdkhciiielchibkcdhlhlalekekgbahgimlgkhlfcbemcdcfkhbeikeflamhhllckimhkiklkkidbehkigdafeeiihhgdmbkfmmidikekilegmdkhfbblicikhidiaechgcbkgachehbdialedembkeilkiakficldfelilcgak,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
ihfgekcfbabbdkfliiegkahaimceihbakakmkcccbmidiamimdlidefhlaichmmlhgbbfckafchaffihdgkabfmbekkfmcbmelkahmembcaadgfaialgghedllfhckifiibdiiflikmfhhhieggiiadagaeglmfbbibkgfhbbffhcmecfhhafgfkmhdecbfimbmmaccledahlimihichkeciiacemchhdaibhhbbfgaihidgigcigicamficbicechcihgkfdeihkacifgagbdimkhkiibilfaimddbamfmfmhihibfihchimeghmmaiildddmbdkmaihdmmbkeekbmiikbggiikmecldhfmacakmicakeeldcfglbmiiialkilgdlbiigelimcalfbaiebmihdccccghbkdffdglbkcimgbbfhiiiaiiiiecdciddhfkalkdalkgagelkmfbecfbilfdbilmiachcgiifghcikemikh,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
cgadbbmfiilgfmilfgaicegddmkghblgkieaclkegdcifccilddaciilacmdcagehieibibkbcigiegglhgicdgbbficmgkcddbikdgcbmafabibhhleagifkeldkiihiecgkcimgfkihiieimaggcblgfmkgbmeikikibbkhfdfkhmkflmcciheaicgkmimhckimdiimlkibegediccfaikabbigkfheklmicdiffigiimfemlbffkcbdkliakhbmimechlaimfgalihidgiikmiiadkefabicdikgmgkifimbelddklcdkgllfhmbkbhaccfikkleigblgckbdeeigkbfeabfdflgibembicccbbdhamkdbagkikegiadmefgckhdgkhlgcicmibleegeligbdidacmlgdkfkibccaaicebkhhfechikkgadififfbkiahbaggecggifglifkficfegiicidaldiilamdcgbediiic,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
fimabibiblbliikalimdkigfahkiflamgidbdkgimifeecgkkehdaigcigelhaeedaggbehciikbeaichgaghhcmbgalicigaclaicdbgdcahahhmkbdmglchaiciliideigekaliiiblleibafiidcadmbeflehddgiglimmhffmkmeihefhihecafchkhgbifccfdllcbfiakgfecmdhehfiihimghfamfleiehmhiikmmfmmhfihgilidlefhgdkibdbiceiedmbdcihhcigegclhiihhgichghihigccigceefgecammhhlabimahldhfggiebcakaaelblmgmiikbfiamlgibgeikcddccmdheceebcgaalicibaiiagigaebicfkcbkdideiifedegibilgmbkaigkcgmdchkcfkdiehbfididcailgdellkeaabhebbhfmmhifhiiaeicbkgieeeaadmlgcbfeibfckdeelcc,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
lfbgeieemimdfikikhicekcbbgakblckiccbbhedmgimmkimelklkablfmihiidibibhdcblahdmbifdaeibahgdiclfdliiaifmedbiekmhhifikbealccgcgghifmmeiiedadiligaeaaakeikggmieglidihaebcbkdahdehiakaihgdggllgcfflkemccmmggacefefcighicaabbfeaimekilfighiagccdghhagbicmlfmceeihlkahbhemfdcaaccigdlafmeebedaiakhdahifgddlladmdffkcbifiehlabmegieiiiakcibmmihicmaembaiclkfamamikhaiikiaakidhcieidegkkiaimifdabhmfbkelbicfkbamimhchhidgkkgkgbekbkgifmgbdafhhddimmblclkflliiihgdimgkacigageahelbgbciedgeaecgfcfbcmiegiemmifcdahbidcbkdeflfbgde,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
fdgbegklkedkihlemldkihliblkildecgkfgmlmikfkkmmhiiclimlheaibdcmifldkihaiifhdddggeidigmikbiabffakfmegaliadklgmkedgicleciemhelfbcbfadhkdlibklmbehkeeiadghbfbbfbmahkiimmacleglflcfifddiifgmheicelichmfbhdedfakfdecehmamgaklmfadkkehcfamhmcillidbgdkhegkelkaelkchchhcgffidcfmchighehgakifibbgcdbiedekcadklhhlememadihiiiicikgmklemafdiicdcgfhbikbcgmicialdkcfkigdeedfeeadmalciaeblhmccelaaeiigfhfalhbbiacdlhbigigkciblbggddlhgfhidgfibmimlfecichimiemibackhebflibifdcmhidmbbaikelelbihmiaklgiibcbddhhfhhdmeleidgbalbkmiac,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
edfdccdicbaicideaglhhmgeiciiiilelhigemaalglihigbemggiimbfkkhmhehicibkikeiddmiicafehdeklifbeehbaiiadihciikkliaeafclifibfidefimdkhmiddihedciaidlkbkkabeigchficakdchifmdmaihbaebflgaakablheigeidmdamhdikfclgddiiiklhleichfgfiiidiggfhhhahfhccbikilgfckbhbfcbaihdafbkhbhblcgchiidgbmhbgeaiieeaicckbflahddiefiaiimgbiiiagdbdickiiklibcmemikibikecaceimlllhefgaligahmdfcckffeghdbiicdlaamelhigieabmbefdakmmdaaimmcbablfcigcmekgdldfadlhhfmcgkhbgieggllikffbialcghahcdmbiedimmcecmhbgeehlbcaigimcfmiihflhddbigiigfiakabdlgc,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
ibdcdcciahifeieimldichbbalaimihifcicmdldkefkegmmgahieehedlhfkafkmcmallligkfikffaglgccggmeihhikfbflfiekelbbiacfmigbgccbciigcicgcbihidafdmfcfihlgbkcbmachbimbdkbgfdiaclhbahmicklfgkhmfihmggldffieeahhegfiifghikceklhmekghhlmmdkagebecafdikbadimlkbliembhfcemggbacdkiecfamiiilmiilmdilkhlhkkdmldiklfhimdmhlcedlekligdiiihadgicdkgidaggagkdghkgbdbcmaifiilhdibaacgamhgfdkhieaemakbhalleaikfffkekmmiifgiaiihibcielfdgbifgcflegbaihfkaiehedfeaeiciidhhdifghieeaameifgmlgkeghicfcbkeclbhdcdigecgbkdamedimmmlaikedkfaamliial,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
mhdcmdaikbkmafhkkldkehmacfhgdkmbmgclchheilkmccblllifdefcbiafglmbfkdfilbfeaeihfbihkhggieikgifkcfmkfliciifiamgekfiifeiihhbcbdeekgkkkmlaedaimcbcekmbecmalaadkgihkdeaafimdbiebfiaigddkmbhihflddihibkmlciidichhfddhiekibiebkeicceidcibdieeiaieaeebelilhfehgiclldmimhlblkeahgmghkgfeailkgeabkledkagcidmecglabhdfgblcdfhhgbmgibghiblmidchgiihdgiladmeggfiiihfmlegbiimbkmhlfamkfaiiidiimacilkmfheilkmchaecmfmkchglidlfmkfhhlcieiecfeihleemmkedaikcechmhmgedimlabmflbieehagflikiiadiimbidilekehbbbccbikiimllkaagfiglbifmfliki,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
mifhgagciighiedlgaiigdmiklihelclcaemfiibbegffkdmeighelbcmhgdgkiddmdlhaiffdbeikkbclhgihdgkefgiimdedacdiedfcihldbiemibeeigbadbddcidmmhlahlmihiiiadealclllleeebelchkgdfdclgedlaldfelakgmfilibifmffcekllmibibecdcieegbdbaabicgffcfgigdalheaifebibgcahkdbhcabahehiclfilhbimfakmikkgbakkffmdcdbhlhimciflmiaeglgcaalfdekidafabfkahiakhmiieidciehieheimcackfedgaibhkcglbdamkililglihlfialcghiidiiiladfihifilbckfiflclklhhhhacciffmafmcdamihliibdebbcmleflbgifikblagaigklmblbabbkdckmigmadlegemhlkhligdciighbiidakifdihceahgf,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
gefbmkeilbigaekcccedbkaiiiekafmifiemkmghfbaaiaicbgfailaclmdccibggabimbkelgebliigibebacgdchickehiamiieikellhbabdfichcblgdiiblbmckafaedhebelliliecihhidkiegdgcgfcbedehimedgidelkdfgiedlblkaafddlkfbclfbbfgaimabdlffcadmiacgkgifahgimgflffiheegabgibgmlmlibbcfbddgegiighieaifeiibehdaeiifddmdkhgbhgafcbddbhglmhckdbfeigbfbegblibdchdmbdiallbikmbhkiehmabhbideeciiaikdeffcilfiliikaihiihkbdleifiifkkhgaciiegclfbibekgkgkfimafdaimcbkhcbmmibmfcdklkbkdiaahgchieiacahecdmkhaiemfhcidfkkeiglilgdigefkkeiikkdgamebkfgdicldgi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
clfedfhiehafkimfiiblkkgdcbhmgkgdahfeamekemilhidkdlaeiikbmmabdfhggifdcakcfkbcfkbfcifimfmebmelagaggcailldffdmhfahmibffdicamieimbhafhlicikdahdimcddigaiiigfdhagmglmedbbbaicbiacmigchidhgdlaaikigihkbicchhciedmdhhaadkihfebclibdgdeaiekifmimcddgiiccaiibaclmfahlkkkccbaldkifkiiigmhdkadlfmdghmeabchcgggleaeadmkieebifefikimhlhihmhmgikekcekibbiialiebadfmakdediemlibcgaafcimdmdgkeifekeahhkekbfdlgfeedclmcfegkdigkamdgdiblddbmmkeemgagfiihklbebghmhidelhkgkhhichmiihhbgdedaibgiihmedaalgcllhaldlbdciagbahilhhlfkigbibaaa,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
hdhhkmalgdhihegbicffliifibmbiilfmiegdmglhafgkgmclabiehkbbbkiiflafckdalkbkikhhbiafbbbhimcgmhkggdgbcimeelkllibmichhddaakifgfkbeahilckhdhdablkfchlbaailkdlcbligkbimbagdhckdehfighmeaiahefkldhehgekcmekkhbmebcegmffbhfekhfgkllikkbkkeafiagbgedecgmkmcbbflmclchfafgmmdgimllilcifkelfiladcildkmdkiebieeeaakkicbgfachiacaimealiifkaeeiaiadiiaglhkideccmacahglcbibmakflaldfachbckicgikhgfilakeialmahfkakmikmhicecfgkkamgadadhkcmibelhlfiiemmebkgfdchlaaefikcemiagfadlkililhfhafilciciekelkbmhemheehgaeigmkcikidaaeacigeicmfi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
emmlecdiiecfflhhebklehmidciafgimhgcliiifhilellkihbedekafkgecihcihikgalmifahlfleglcallkibciadmbdfhemdkcheekimggallgifhlibcfehkblglkehadabagcciedgaaikfcllbagefafiidichmeiibcbimmalabaahmliidcdhifabhgggfcakldachagkchfieeidmaiaibgimcilehlikhiciaidiaigegfdkcmkacikeieaflmahekigibbbmcfelibdfhkfigmlfkbgffkfbllfakfbbiebilkmlicigiaalmkickbeibcglilihbihgmighmikigikhfdcfkleblbcbcdccfiheafbccbiikhmhlfeihcfildcagcbbmadfgekhikflkmegladgblfcfcmhlehlgibdicldkggilmcigiefgiflgffclcfdgfgbllbdhciimidicmakamhcddhhkbhi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
clkllidkfmdigicccchmhfldmlkmeiaaiiligdklfdeiiemldfimcmbffeicggdddfilkamaiidbfaagmimbhfglabcfckkabiaaidgikfclcaibcbmblackfiikecadmlecbiibkkcifalchcemgdefabmigehgmkcibfimbblbdlccmebkgfcgckchhchkkgilgefccilalkfkcihedhhifebldmhlmagklgkfebckddbmfeigbfcddklmagddclclgeacekigcihedlikkdmagiehcidkhchcedffbcelmdghliaaaiiheibmdhfgliecibemlecmgacgecdbhigebbmifihkifcfeckieciilagelgblfkggkiclaaiahbiiblcfbhgkiaklgdfdileigbdbafeidlbikllggaklcaicifcagighlgieeaadbikhaeekcdcciaihmkilhdiieddehdhfmfakbfmikdlfhkgliaam,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
iaifcibiiekidlkhdeccbhbcfllaklhbaicilaieiielddlhilkdhdheimkimkkcibiibmfmmgekekfflhebidleachchbhakldedhgbflimlhichbkmekbfddgcimmhgfaeaicfhhmkglihemmkdkifcmiifbcifemfcaiifdlihaemgcihghbaabamdkiiklggfimmclkhfbkgmgmimlckhihclbcbdaciieimmcgebbmciahkgchdgccdiilgffecigmhlclbfaediamlmheiiaihmgciiilbcdkkaiibichcefbdaigkmilgchhbgbhmlldcmcalbahlcllggbkmgkehiimkbbdeblgdcicaggidlddbfffafhgbimlfmagagelmkamiadlemccbdekdfeccbdiifimlefamcediidiaflbdiceclcgblhmemidcdaakaaeihihcmkghgibhkmiebihiaikgilhihdaiikkkmdah,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
